Unix Timestamp,Datetime,Date,Time,Transaction_ID,Television,Dryer,Oven,Refrigerator,Microwave,Line Voltage,Voltage,Apparent Power,Energy Consumption (kWh),Month,Day of the Week,Hour of the Day,Offloading Decision,Is Anomaly
1704616200,2024-01-07 11:30:00,2024-01-07,11:30:00,623,1,0,0,1,0,229.6,230.8,300.0,0.1,January,Sunday,11,Local,0
1704617100,2024-01-07 11:45:00,2024-01-07,11:45:00,624,0,0,0,0,1,230.8,230.4,1200.0,0.3889,January,Sunday,11,Local,0
1704618000,2024-01-07 12:00:00,2024-01-07,12:00:00,625,0,0,1,1,0,232.9,232.0,4150.0,1.3835,January,Sunday,12,Local,0
1704618900,2024-01-07 12:15:00,2024-01-07,12:15:00,626,0,0,0,1,0,234.4,233.5,150.0,0.1,January,Sunday,12,Local,0
1704619800,2024-01-07 12:30:00,2024-01-07,12:30:00,627,0,0,0,1,0,229.6,227.3,150.0,0.1,January,Sunday,12,Local,0
1704620700,2024-01-07 12:45:00,2024-01-07,12:45:00,628,0,1,0,0,0,236.6,237.5,2500.0,0.7533,January,Sunday,12,Local,0
1704621600,2024-01-07 13:00:00,2024-01-07,13:00:00,629,0,0,0,1,0,230.5,229.2,150.0,0.1,January,Sunday,13,Local,0
1704622500,2024-01-07 13:15:00,2024-01-07,13:15:00,630,0,0,0,1,0,228.5,231.2,150.0,0.1,January,Sunday,13,Local,0
1704623400,2024-01-07 13:30:00,2024-01-07,13:30:00,631,0,0,1,1,0,230.2,231.5,3150.0,1.0524,January,Sunday,13,Local,0
1704624300,2024-01-07 13:45:00,2024-01-07,13:45:00,632,0,0,1,0,0,225.5,224.4,3000.0,0.9345,January,Sunday,13,Local,0
1704625200,2024-01-07 14:00:00,2024-01-07,14:00:00,633,0,0,0,1,0,233.2,229.9,150.0,0.1,January,Sunday,14,Local,0
1704626100,2024-01-07 14:15:00,2024-01-07,14:15:00,634,1,0,0,1,0,229.5,229.3,300.0,0.1,January,Sunday,14,Local,0
1704627000,2024-01-07 14:30:00,2024-01-07,14:30:00,635,0,0,0,1,0,229.1,231.5,150.0,0.1,January,Sunday,14,Local,0
1704627900,2024-01-07 14:45:00,2024-01-07,14:45:00,636,0,0,0,0,0,231.7,226.6,0.0,0.1,January,Sunday,14,Local,0
1704628800,2024-01-07 15:00:00,2024-01-07,15:00:00,637,0,0,0,1,0,232.7,231.8,150.0,0.1,January,Sunday,15,Local,0
1704629700,2024-01-07 15:15:00,2024-01-07,15:15:00,638,0,0,0,1,0,226.8,229.3,150.0,0.1,January,Sunday,15,Local,0
1704630600,2024-01-07 15:30:00,2024-01-07,15:30:00,639,1,0,0,1,0,231.1,233.6,300.0,0.1,January,Sunday,15,Local,0
1704631500,2024-01-07 15:45:00,2024-01-07,15:45:00,640,0,0,0,0,0,227.0,229.0,0.0,0.1,January,Sunday,15,Local,0
1704632400,2024-01-07 16:00:00,2024-01-07,16:00:00,641,0,0,0,1,0,227.8,227.8,650.0,0.1757,January,Sunday,16,Local,0
1704633300,2024-01-07 16:15:00,2024-01-07,16:15:00,642,0,0,0,0,0,231.5,231.5,0.0,0.1,January,Sunday,16,Local,0
1704634200,2024-01-07 16:30:00,2024-01-07,16:30:00,643,0,0,0,1,0,227.9,228.3,150.0,0.1,January,Sunday,16,Local,0
1704635100,2024-01-07 16:45:00,2024-01-07,16:45:00,644,0,0,0,0,0,227.2,225.4,0.0,0.1,January,Sunday,16,Local,0
1704636000,2024-01-07 17:00:00,2024-01-07,17:00:00,645,1,0,0,1,0,225.7,225.7,300.0,0.1,January,Sunday,17,Local,0
1704636900,2024-01-07 17:15:00,2024-01-07,17:15:00,646,1,0,1,1,0,232.6,232.4,3300.0,0.803,January,Sunday,17,Local,0
1704637800,2024-01-07 17:30:00,2024-01-07,17:30:00,647,1,0,1,1,0,229.5,228.0,3300.0,0.8412,January,Sunday,17,Local,0
1704638700,2024-01-07 17:45:00,2024-01-07,17:45:00,648,0,1,0,0,0,225.9,225.1,2500.0,0.6303,January,Sunday,17,Local,0
1704639600,2024-01-07 18:00:00,2024-01-07,18:00:00,649,1,0,1,1,1,233.8,232.1,4500.0,1.3406,January,Sunday,18,Local,0
1704640500,2024-01-07 18:15:00,2024-01-07,18:15:00,650,1,0,1,0,0,228.7,228.4,3150.0,1.0804,January,Sunday,18,Local,0
1704641400,2024-01-07 18:30:00,2024-01-07,18:30:00,651,1,0,1,1,0,227.2,228.0,3300.0,1.2221,January,Sunday,18,Local,0
1704642300,2024-01-07 18:45:00,2024-01-07,18:45:00,652,1,0,1,0,0,230.2,230.1,3150.0,0.9251,January,Sunday,18,Local,0
1704643200,2024-01-07 19:00:00,2024-01-07,19:00:00,653,1,0,0,1,1,232.9,233.6,1500.0,0.4231,January,Sunday,19,Local,0
1704644100,2024-01-07 19:15:00,2024-01-07,19:15:00,654,1,0,0,1,0,229.9,231.3,300.0,0.1,January,Sunday,19,Local,0
1704645000,2024-01-07 19:30:00,2024-01-07,19:30:00,655,1,1,0,1,1,233.2,231.5,4000.0,1.1704,January,Sunday,19,Local,0
1704645900,2024-01-07 19:45:00,2024-01-07,19:45:00,656,1,1,0,0,0,234.5,236.7,2650.0,0.8036,January,Sunday,19,Local,0
1704646800,2024-01-07 20:00:00,2024-01-07,20:00:00,657,1,0,0,1,0,233.5,231.9,300.0,0.1,January,Sunday,20,Local,0
1704647700,2024-01-07 20:15:00,2024-01-07,20:15:00,658,1,0,0,1,0,225.4,227.1,300.0,0.1,January,Sunday,20,Local,0
1704648600,2024-01-07 20:30:00,2024-01-07,20:30:00,659,1,1,0,1,0,223.6,221.6,2800.0,0.7026,January,Sunday,20,Local,0
1704649500,2024-01-07 20:45:00,2024-01-07,20:45:00,660,1,0,1,1,1,232.9,234.8,4500.0,1.5487,January,Sunday,20,Local,0
1704650400,2024-01-07 21:00:00,2024-01-07,21:00:00,661,1,0,0,1,0,229.4,230.1,300.0,0.1,January,Sunday,21,Local,0
1704651300,2024-01-07 21:15:00,2024-01-07,21:15:00,662,1,0,1,1,0,227.2,229.0,3300.0,1.1295,January,Sunday,21,Local,0
1704652200,2024-01-07 21:30:00,2024-01-07,21:30:00,663,1,1,0,1,0,228.1,226.8,2800.0,1.1098,January,Sunday,21,Local,0
1704653100,2024-01-07 21:45:00,2024-01-07,21:45:00,664,1,0,1,0,0,235.9,235.0,5150.0,1.4194,January,Sunday,21,Local,0
1704654000,2024-01-07 22:00:00,2024-01-07,22:00:00,665,1,0,0,1,0,227.9,227.2,300.0,0.1,January,Sunday,22,Local,0
1704654900,2024-01-07 22:15:00,2024-01-07,22:15:00,666,1,0,0,1,0,232.4,230.1,300.0,0.1,January,Sunday,22,Local,0
1704655800,2024-01-07 22:30:00,2024-01-07,22:30:00,667,0,0,0,1,0,233.5,232.8,150.0,0.1,January,Sunday,22,Local,0
1704656700,2024-01-07 22:45:00,2024-01-07,22:45:00,668,0,0,0,0,0,229.5,231.6,0.0,0.1,January,Sunday,22,Local,0
1704657600,2024-01-07 23:00:00,2024-01-07,23:00:00,669,1,0,0,1,0,232.0,234.7,300.0,0.1,January,Sunday,23,Local,0
1704658500,2024-01-07 23:15:00,2024-01-07,23:15:00,670,1,0,0,1,0,232.4,232.5,300.0,0.1,January,Sunday,23,Local,0
1704659400,2024-01-07 23:30:00,2024-01-07,23:30:00,671,1,0,0,1,0,230.4,228.1,300.0,0.1,January,Sunday,23,Local,0
1704660300,2024-01-07 23:45:00,2024-01-07,23:45:00,672,0,0,0,1,0,234.8,234.8,150.0,0.1,January,Sunday,23,Local,0
1704661200,2024-01-08 00:00:00,2024-01-08,00:00:00,673,0,0,0,1,0,228.6,226.8,150.0,0.1,January,Monday,0,Local,0
1704662100,2024-01-08 00:15:00,2024-01-08,00:15:00,674,1,0,0,1,0,229.9,227.5,300.0,0.1,January,Monday,0,Local,0
1704663000,2024-01-08 00:30:00,2024-01-08,00:30:00,675,0,0,0,1,0,229.5,229.3,150.0,0.1,January,Monday,0,Local,0
1704663900,2024-01-08 00:45:00,2024-01-08,00:45:00,676,0,0,0,0,0,228.7,226.8,0.0,0.1,January,Monday,0,Local,0
1704664800,2024-01-08 01:00:00,2024-01-08,01:00:00,677,0,0,0,1,0,228.4,226.5,150.0,0.1,January,Monday,1,Local,0
1704665700,2024-01-08 01:15:00,2024-01-08,01:15:00,678,0,0,0,1,0,227.9,228.4,150.0,0.1,January,Monday,1,Local,0
1704666600,2024-01-08 01:30:00,2024-01-08,01:30:00,679,0,0,0,1,0,228.7,227.6,150.0,0.1,January,Monday,1,Local,0
1704667500,2024-01-08 01:45:00,2024-01-08,01:45:00,680,0,0,0,0,0,225.0,226.0,0.0,0.1,January,Monday,1,Local,0
1704668400,2024-01-08 02:00:00,2024-01-08,02:00:00,681,0,0,0,1,0,228.7,230.3,150.0,0.1,January,Monday,2,Local,0
1704669300,2024-01-08 02:15:00,2024-01-08,02:15:00,682,0,0,0,1,0,227.3,228.5,150.0,0.1,January,Monday,2,Local,0
1704670200,2024-01-08 02:30:00,2024-01-08,02:30:00,683,0,0,0,1,0,231.5,230.5,150.0,0.1,January,Monday,2,Local,0
1704671100,2024-01-08 02:45:00,2024-01-08,02:45:00,684,0,0,0,0,0,227.3,231.7,0.0,0.1,January,Monday,2,Local,0
1704672000,2024-01-08 03:00:00,2024-01-08,03:00:00,685,0,0,0,1,0,230.4,226.2,150.0,0.1,January,Monday,3,Local,0
1704672900,2024-01-08 03:15:00,2024-01-08,03:15:00,686,0,0,0,1,0,231.8,234.1,150.0,0.1,January,Monday,3,Local,0
1704673800,2024-01-08 03:30:00,2024-01-08,03:30:00,687,0,0,0,1,0,235.5,236.1,150.0,0.1,January,Monday,3,Local,0
1704674700,2024-01-08 03:45:00,2024-01-08,03:45:00,688,0,0,0,0,0,227.3,228.7,0.0,0.1,January,Monday,3,Local,0
1704675600,2024-01-08 04:00:00,2024-01-08,04:00:00,689,0,0,0,1,0,232.0,230.4,150.0,0.1,January,Monday,4,Local,0
1704676500,2024-01-08 04:15:00,2024-01-08,04:15:00,690,0,0,0,1,0,224.1,224.4,150.0,0.1,January,Monday,4,Local,0
1704677400,2024-01-08 04:30:00,2024-01-08,04:30:00,691,0,0,0,1,0,226.5,224.4,150.0,0.1,January,Monday,4,Local,0
1704678300,2024-01-08 04:45:00,2024-01-08,04:45:00,692,0,0,0,0,0,229.6,225.5,0.0,0.1,January,Monday,4,Local,0
1704679200,2024-01-08 05:00:00,2024-01-08,05:00:00,693,0,0,0,1,0,237.0,233.4,150.0,0.1,January,Monday,5,Local,0
1704680100,2024-01-08 05:15:00,2024-01-08,05:15:00,694,0,0,0,1,0,228.4,229.7,150.0,0.1,January,Monday,5,Local,0
1704681000,2024-01-08 05:30:00,2024-01-08,05:30:00,695,0,0,0,1,0,229.2,228.2,150.0,0.1,January,Monday,5,Local,0
1704681900,2024-01-08 05:45:00,2024-01-08,05:45:00,696,0,0,0,0,0,229.5,232.6,0.0,0.1,January,Monday,5,Local,0
1704682800,2024-01-08 06:00:00,2024-01-08,06:00:00,697,0,0,0,1,0,226.5,227.7,150.0,0.1,January,Monday,6,Local,0
1704683700,2024-01-08 06:15:00,2024-01-08,06:15:00,698,1,0,0,1,0,231.9,231.9,300.0,0.1,January,Monday,6,Local,0
1704684600,2024-01-08 06:30:00,2024-01-08,06:30:00,699,0,0,0,1,0,230.2,230.0,150.0,0.1,January,Monday,6,Local,0
1704685500,2024-01-08 06:45:00,2024-01-08,06:45:00,700,1,0,0,1,0,228.0,231.3,300.0,0.102,January,Monday,6,Local,0
1704686400,2024-01-08 07:00:00,2024-01-08,07:00:00,701,0,0,0,0,0,227.5,227.4,0.0,0.1,January,Monday,7,Local,0
1704687300,2024-01-08 07:15:00,2024-01-08,07:15:00,702,1,0,0,1,0,228.2,227.2,300.0,0.1,January,Monday,7,Local,0
1704688200,2024-01-08 07:30:00,2024-01-08,07:30:00,703,0,0,0,1,0,233.7,234.8,150.0,0.1,January,Monday,7,Local,0
1704689100,2024-01-08 07:45:00,2024-01-08,07:45:00,704,0,0,0,0,0,229.6,229.5,0.0,0.1,January,Monday,7,Local,0
1704690000,2024-01-08 08:00:00,2024-01-08,08:00:00,705,0,0,0,1,0,229.1,229.8,150.0,0.1,January,Monday,8,Local,0
1704690900,2024-01-08 08:15:00,2024-01-08,08:15:00,706,0,0,0,1,0,229.9,229.3,150.0,0.1,January,Monday,8,Local,0
1704691800,2024-01-08 08:30:00,2024-01-08,08:30:00,707,0,0,0,1,0,232.4,230.2,150.0,0.1,January,Monday,8,Local,0
1704692700,2024-01-08 08:45:00,2024-01-08,08:45:00,708,0,0,0,0,0,232.7,237.6,0.0,0.1,January,Monday,8,Local,0
1704693600,2024-01-08 09:00:00,2024-01-08,09:00:00,709,0,0,0,1,0,231.4,229.5,150.0,0.1,January,Monday,9,Local,0
1704694500,2024-01-08 09:15:00,2024-01-08,09:15:00,710,0,0,0,1,0,233.0,233.0,150.0,0.1,January,Monday,9,Local,0
1704695400,2024-01-08 09:30:00,2024-01-08,09:30:00,711,0,0,0,1,0,228.0,226.2,150.0,0.1,January,Monday,9,Local,0
1704696300,2024-01-08 09:45:00,2024-01-08,09:45:00,712,0,0,0,0,0,226.7,225.2,0.0,0.1,January,Monday,9,Local,0
1704697200,2024-01-08 10:00:00,2024-01-08,10:00:00,713,0,0,0,1,0,231.0,229.7,150.0,0.1,January,Monday,10,Local,0
1704698100,2024-01-08 10:15:00,2024-01-08,10:15:00,714,0,0,0,1,0,229.0,229.2,150.0,0.1,January,Monday,10,Local,0
1704699000,2024-01-08 10:30:00,2024-01-08,10:30:00,715,0,0,0,0,0,232.0,231.7,0.0,0.1,January,Monday,10,Local,0
1704699900,2024-01-08 10:45:00,2024-01-08,10:45:00,716,0,0,0,1,0,232.8,233.6,150.0,0.1,January,Monday,10,Local,0
1704700800,2024-01-08 11:00:00,2024-01-08,11:00:00,717,0,1,0,0,0,229.8,229.1,2500.0,0.6586,January,Monday,11,Local,0
1704701700,2024-01-08 11:15:00,2024-01-08,11:15:00,718,0,0,0,1,0,229.6,228.6,150.0,0.1,January,Monday,11,Local,0
1704702600,2024-01-08 11:30:00,2024-01-08,11:30:00,719,0,0,0,1,0,228.9,228.8,150.0,0.1,January,Monday,11,Local,0
1704703500,2024-01-08 11:45:00,2024-01-08,11:45:00,720,0,0,0,0,0,232.8,231.8,0.0,0.1,January,Monday,11,Local,0
1704704400,2024-01-08 12:00:00,2024-01-08,12:00:00,721,0,0,0,1,0,233.3,232.9,150.0,0.1,January,Monday,12,Local,0
1704705300,2024-01-08 12:15:00,2024-01-08,12:15:00,722,0,0,1,1,0,228.6,228.8,3150.0,1.1252,January,Monday,12,Local,0
1704706200,2024-01-08 12:30:00,2024-01-08,12:30:00,723,0,1,1,1,0,226.3,225.0,5650.0,1.9636,January,Monday,12,Local,0
1704707100,2024-01-08 12:45:00,2024-01-08,12:45:00,724,0,1,1,0,1,226.9,228.3,6700.0,2.3089,January,Monday,12,Local,0
1704708000,2024-01-08 13:00:00,2024-01-08,13:00:00,725,0,1,0,1,0,231.7,230.9,2650.0,0.8212,January,Monday,13,Local,0
1704708900,2024-01-08 13:15:00,2024-01-08,13:15:00,726,0,0,0,1,0,233.1,233.3,150.0,0.1,January,Monday,13,Local,0
1704709800,2024-01-08 13:30:00,2024-01-08,13:30:00,727,1,0,0,1,0,236.6,236.2,300.0,0.1,January,Monday,13,Local,0
1704710700,2024-01-08 13:45:00,2024-01-08,13:45:00,728,1,0,0,0,0,233.1,234.4,150.0,0.1,January,Monday,13,Local,0
1704711600,2024-01-08 14:00:00,2024-01-08,14:00:00,729,0,0,0,1,0,232.1,233.5,150.0,0.1,January,Monday,14,Local,0
1704712500,2024-01-08 14:15:00,2024-01-08,14:15:00,730,0,0,0,1,0,226.4,224.7,150.0,0.1,January,Monday,14,Local,0
1704713400,2024-01-08 14:30:00,2024-01-08,14:30:00,731,0,0,0,0,0,230.1,232.7,0.0,0.1,January,Monday,14,Local,0
1704714300,2024-01-08 14:45:00,2024-01-08,14:45:00,732,0,0,0,0,0,226.4,226.8,0.0,0.1,January,Monday,14,Local,0
1704715200,2024-01-08 15:00:00,2024-01-08,15:00:00,733,0,0,0,1,0,231.1,231.4,150.0,0.1,January,Monday,15,Local,0
1704716100,2024-01-08 15:15:00,2024-01-08,15:15:00,734,0,0,0,1,0,228.9,226.9,2150.0,0.6729,January,Monday,15,Local,0
1704717000,2024-01-08 15:30:00,2024-01-08,15:30:00,735,0,0,0,0,0,234.9,234.5,0.0,0.1,January,Monday,15,Local,0
1704717900,2024-01-08 15:45:00,2024-01-08,15:45:00,736,0,0,0,0,1,226.2,226.1,1200.0,0.3411,January,Monday,15,Local,0
1704718800,2024-01-08 16:00:00,2024-01-08,16:00:00,737,0,0,0,1,0,232.7,231.6,950.0,0.3382,January,Monday,16,Local,0
1704719700,2024-01-08 16:15:00,2024-01-08,16:15:00,738,0,0,0,1,0,230.7,229.3,150.0,0.1,January,Monday,16,Local,0
1704720600,2024-01-08 16:30:00,2024-01-08,16:30:00,739,0,0,0,0,0,235.3,230.4,0.0,0.1,January,Monday,16,Local,0
1704721500,2024-01-08 16:45:00,2024-01-08,16:45:00,740,0,0,1,0,1,227.5,230.0,4200.0,1.2992,January,Monday,16,Local,0
1704722400,2024-01-08 17:00:00,2024-01-08,17:00:00,741,1,0,0,0,0,233.1,230.4,150.0,0.1,January,Monday,17,Local,0
1704723300,2024-01-08 17:15:00,2024-01-08,17:15:00,742,0,1,0,1,1,228.8,229.5,3850.0,1.2957,January,Monday,17,Local,0
1704724200,2024-01-08 17:30:00,2024-01-08,17:30:00,743,0,0,0,1,0,228.2,226.8,150.0,0.1,January,Monday,17,Local,0
1704725100,2024-01-08 17:45:00,2024-01-08,17:45:00,744,0,0,0,0,0,226.1,227.4,0.0,0.1,January,Monday,17,Local,0
1704726000,2024-01-08 18:00:00,2024-01-08,18:00:00,745,1,0,1,1,0,219.5,218.6,3300.0,1.0524,January,Monday,18,Local,0
1704726900,2024-01-08 18:15:00,2024-01-08,18:15:00,746,1,0,1,1,0,231.4,229.8,3300.0,0.8665,January,Monday,18,Local,0
1704727800,2024-01-08 18:30:00,2024-01-08,18:30:00,747,1,0,1,1,0,229.4,233.4,4100.0,1.0465,January,Monday,18,Local,0
1704728700,2024-01-08 18:45:00,2024-01-08,18:45:00,748,1,0,0,0,0,227.9,224.0,150.0,0.1,January,Monday,18,Local,0
1704729600,2024-01-08 19:00:00,2024-01-08,19:00:00,749,1,1,1,1,0,230.9,228.7,7300.0,2.37,January,Monday,19,Local,0
1704730500,2024-01-08 19:15:00,2024-01-08,19:15:00,750,1,0,0,1,1,237.0,237.3,1500.0,0.4529,January,Monday,19,Local,0
1704731400,2024-01-08 19:30:00,2024-01-08,19:30:00,751,1,0,0,1,1,230.2,229.2,1500.0,0.5048,January,Monday,19,Local,0
1704732300,2024-01-08 19:45:00,2024-01-08,19:45:00,752,1,0,0,1,0,233.6,232.6,300.0,0.1,January,Monday,19,Local,0
1704733200,2024-01-08 20:00:00,2024-01-08,20:00:00,753,1,0,0,1,1,231.5,229.9,1500.0,0.5449,January,Monday,20,Local,0
1704734100,2024-01-08 20:15:00,2024-01-08,20:15:00,754,1,0,1,1,0,236.9,236.6,3300.0,0.9407,January,Monday,20,Local,0
1704735000,2024-01-08 20:30:00,2024-01-08,20:30:00,755,1,1,0,1,0,234.5,232.7,2800.0,0.965,January,Monday,20,Local,0
1704735900,2024-01-08 20:45:00,2024-01-08,20:45:00,756,1,0,1,0,0,232.9,231.2,3150.0,0.9268,January,Monday,20,Local,0
1704736800,2024-01-08 21:00:00,2024-01-08,21:00:00,757,1,0,1,1,0,232.7,234.2,3300.0,1.1712,January,Monday,21,Local,0
1704737700,2024-01-08 21:15:00,2024-01-08,21:15:00,758,1,0,1,1,0,227.8,225.4,3300.0,1.0639,January,Monday,21,Local,0
1704738600,2024-01-08 21:30:00,2024-01-08,21:30:00,759,1,0,0,1,0,226.6,228.7,300.0,0.1033,January,Monday,21,Local,0
1704739500,2024-01-08 21:45:00,2024-01-08,21:45:00,760,0,0,1,0,1,229.4,225.8,4200.0,1.206,January,Monday,21,Local,0
1704740400,2024-01-08 22:00:00,2024-01-08,22:00:00,761,0,0,0,1,0,231.6,234.8,150.0,0.1,January,Monday,22,Local,0
1704741300,2024-01-08 22:15:00,2024-01-08,22:15:00,762,0,0,0,1,0,232.4,236.3,150.0,0.1,January,Monday,22,Local,0
1704742200,2024-01-08 22:30:00,2024-01-08,22:30:00,763,1,0,0,1,0,226.2,224.0,300.0,0.1,January,Monday,22,Local,0
1704743100,2024-01-08 22:45:00,2024-01-08,22:45:00,764,1,0,0,0,0,234.4,231.3,150.0,0.1,January,Monday,22,Local,0
1704744000,2024-01-08 23:00:00,2024-01-08,23:00:00,765,0,0,0,1,0,228.9,229.8,150.0,0.1,January,Monday,23,Local,0
1704744900,2024-01-08 23:15:00,2024-01-08,23:15:00,766,0,0,0,1,0,229.1,228.4,150.0,0.1,January,Monday,23,Local,0
1704745800,2024-01-08 23:30:00,2024-01-08,23:30:00,767,0,0,0,1,0,227.9,229.3,150.0,0.1,January,Monday,23,Local,0
1704746700,2024-01-08 23:45:00,2024-01-08,23:45:00,768,0,0,0,0,0,229.6,230.8,0.0,0.1,January,Monday,23,Local,0
1704747600,2024-01-09 00:00:00,2024-01-09,00:00:00,769,0,0,0,1,0,230.9,230.2,150.0,0.1,January,Tuesday,0,Local,0
1704748500,2024-01-09 00:15:00,2024-01-09,00:15:00,770,0,0,0,1,0,228.2,226.9,150.0,0.1,January,Tuesday,0,Local,0
1704749400,2024-01-09 00:30:00,2024-01-09,00:30:00,771,0,0,0,1,0,229.6,227.4,150.0,0.1,January,Tuesday,0,Local,0
1704750300,2024-01-09 00:45:00,2024-01-09,00:45:00,772,1,0,0,0,0,236.2,233.6,150.0,0.1,January,Tuesday,0,Local,0
1704751200,2024-01-09 01:00:00,2024-01-09,01:00:00,773,0,0,0,1,0,228.3,228.0,1650.0,0.4906,January,Tuesday,1,Local,0
1704752100,2024-01-09 01:15:00,2024-01-09,01:15:00,774,0,0,0,1,0,227.8,226.1,150.0,0.1,January,Tuesday,1,Local,0
1704753000,2024-01-09 01:30:00,2024-01-09,01:30:00,775,0,0,0,1,0,233.0,234.8,150.0,0.1,January,Tuesday,1,Local,0
1704753900,2024-01-09 01:45:00,2024-01-09,01:45:00,776,0,0,0,0,0,229.3,229.6,0.0,0.1,January,Tuesday,1,Local,0
1704754800,2024-01-09 02:00:00,2024-01-09,02:00:00,777,0,0,0,1,0,232.0,234.7,150.0,0.1,January,Tuesday,2,Local,0
1704755700,2024-01-09 02:15:00,2024-01-09,02:15:00,778,0,0,0,1,0,229.9,226.1,150.0,0.1,January,Tuesday,2,Local,0
1704756600,2024-01-09 02:30:00,2024-01-09,02:30:00,779,0,0,0,1,0,229.0,228.9,150.0,0.1,January,Tuesday,2,Local,0
1704757500,2024-01-09 02:45:00,2024-01-09,02:45:00,780,0,0,0,0,0,228.6,226.4,0.0,0.1,January,Tuesday,2,Local,0
1704758400,2024-01-09 03:00:00,2024-01-09,03:00:00,781,0,0,0,1,0,231.7,234.8,150.0,0.1,January,Tuesday,3,Local,0
1704759300,2024-01-09 03:15:00,2024-01-09,03:15:00,782,0,0,0,1,0,229.5,224.9,950.0,0.2818,January,Tuesday,3,Local,0
1704760200,2024-01-09 03:30:00,2024-01-09,03:30:00,783,0,0,0,1,0,231.1,231.5,150.0,0.1,January,Tuesday,3,Local,0
1704761100,2024-01-09 03:45:00,2024-01-09,03:45:00,784,0,0,0,0,0,233.3,233.7,0.0,0.1,January,Tuesday,3,Local,0
1704762000,2024-01-09 04:00:00,2024-01-09,04:00:00,785,0,0,0,1,0,234.0,235.0,150.0,0.1,January,Tuesday,4,Local,0
1704762900,2024-01-09 04:15:00,2024-01-09,04:15:00,786,0,0,0,1,0,227.0,226.8,150.0,0.1,January,Tuesday,4,Local,0
1704763800,2024-01-09 04:30:00,2024-01-09,04:30:00,787,0,0,0,1,0,230.9,229.4,150.0,0.1,January,Tuesday,4,Local,0
1704764700,2024-01-09 04:45:00,2024-01-09,04:45:00,788,0,0,0,0,0,233.7,230.8,0.0,0.1,January,Tuesday,4,Local,0
1704765600,2024-01-09 05:00:00,2024-01-09,05:00:00,789,0,0,0,1,0,226.3,226.4,150.0,0.1,January,Tuesday,5,Local,0
1704766500,2024-01-09 05:15:00,2024-01-09,05:15:00,790,0,0,0,1,0,233.2,238.5,150.0,0.1,January,Tuesday,5,Local,0
1704767400,2024-01-09 05:30:00,2024-01-09,05:30:00,791,0,0,0,1,0,229.4,228.2,150.0,0.1,January,Tuesday,5,Local,0
1704768300,2024-01-09 05:45:00,2024-01-09,05:45:00,792,0,0,0,0,0,231.2,230.4,0.0,0.1,January,Tuesday,5,Local,0
1704769200,2024-01-09 06:00:00,2024-01-09,06:00:00,793,0,0,0,1,0,219.7,219.6,150.0,0.1,January,Tuesday,6,Local,0
1704770100,2024-01-09 06:15:00,2024-01-09,06:15:00,794,0,0,0,0,0,229.6,231.0,0.0,0.1,January,Tuesday,6,Local,0
1704771000,2024-01-09 06:30:00,2024-01-09,06:30:00,795,0,0,0,1,0,231.0,232.3,150.0,0.1,January,Tuesday,6,Local,0
1704771900,2024-01-09 06:45:00,2024-01-09,06:45:00,796,0,0,0,1,0,229.9,232.5,150.0,0.1,January,Tuesday,6,Local,0
1704772800,2024-01-09 07:00:00,2024-01-09,07:00:00,797,0,0,0,1,1,228.1,228.7,1350.0,0.3954,January,Tuesday,7,Local,0
1704773700,2024-01-09 07:15:00,2024-01-09,07:15:00,798,0,0,0,1,0,230.5,229.6,150.0,0.1,January,Tuesday,7,Local,0
1704774600,2024-01-09 07:30:00,2024-01-09,07:30:00,799,0,0,0,1,0,229.9,230.9,150.0,0.1,January,Tuesday,7,Local,0
1704775500,2024-01-09 07:45:00,2024-01-09,07:45:00,800,0,0,0,0,0,233.0,231.3,0.0,0.2453,January,Tuesday,7,Local,1
1704776400,2024-01-09 08:00:00,2024-01-09,08:00:00,801,0,0,0,1,0,222.0,222.6,150.0,0.1,January,Tuesday,8,Local,0
1704777300,2024-01-09 08:15:00,2024-01-09,08:15:00,802,1,0,0,1,0,238.6,240.8,300.0,0.1,January,Tuesday,8,Local,0
1704778200,2024-01-09 08:30:00,2024-01-09,08:30:00,803,0,0,0,1,0,230.7,229.3,150.0,0.1,January,Tuesday,8,Local,0
1704779100,2024-01-09 08:45:00,2024-01-09,08:45:00,804,1,1,0,0,0,229.3,229.2,2650.0,0.811,January,Tuesday,8,Local,0
1704780000,2024-01-09 09:00:00,2024-01-09,09:00:00,805,0,0,0,1,0,227.5,229.7,150.0,0.1,January,Tuesday,9,Local,0
1704780900,2024-01-09 09:15:00,2024-01-09,09:15:00,806,0,0,0,1,0,233.6,234.2,150.0,0.1,January,Tuesday,9,Local,0
1704781800,2024-01-09 09:30:00,2024-01-09,09:30:00,807,0,0,0,1,0,233.8,231.3,150.0,0.1,January,Tuesday,9,Local,0
1704782700,2024-01-09 09:45:00,2024-01-09,09:45:00,808,0,0,0,0,0,228.4,227.4,0.0,0.1,January,Tuesday,9,Local,0
1704783600,2024-01-09 10:00:00,2024-01-09,10:00:00,809,0,0,0,1,0,234.3,236.3,150.0,0.1,January,Tuesday,10,Local,0
1704784500,2024-01-09 10:15:00,2024-01-09,10:15:00,810,0,1,0,1,0,231.9,233.0,2650.0,0.7848,January,Tuesday,10,Local,0
1704785400,2024-01-09 10:30:00,2024-01-09,10:30:00,811,0,0,0,1,0,229.2,228.2,150.0,0.1,January,Tuesday,10,Local,0
